date,ticker,decision,price,test_type
2023-06-20,O,sell,61.16999816894531,backtest
2023-06-20,DLR,hold,104.16999816894533,backtest
2023-06-20,VICI,sell,32.34000015258789,backtest
2023-06-20,NEE,hold,75.62999725341797,backtest
2023-06-20,SO,sell,71.4800033569336,backtest
2023-06-20,DUK,hold,92.0199966430664,backtest
2023-06-20,SRE,hold,73.87999725341797,backtest
2023-06-20,D,hold,53.33000183105469,backtest
2023-06-20,PCG,hold,17.40999984741211,backtest
2023-06-20,EXC,hold,41.209999084472656,backtest
2023-06-20,CEG,sell,93.12999725341795,backtest
2023-06-20,XEL,hold,63.810001373291016,backtest
2023-06-20,UPS,hold,176.4600067138672,backtest
2023-06-20,CAT,hold,242.3300018310547,backtest
2023-06-20,BA,hold,218.88999938964844,backtest
2023-06-20,UNP,hold,202.94000244140625,backtest
2023-06-20,DE,hold,401.8399963378906,backtest
2023-06-20,HON,hold,202.6499938964844,backtest
2023-06-20,GE,hold,106.08000183105467,backtest
2023-06-20,PLD,sell,121.83000183105467,backtest
2023-06-20,MPC,hold,112.91000366210938,backtest
2023-06-20,PXD,hold,205.509994506836,backtest
2023-06-20,BKNG,hold,2620.0,backtest
2023-06-20,SBUX,hold,101.86000061035156,backtest
2023-06-20,TJX,hold,80.93000030517578,backtest
2023-06-20,MAR,hold,175.82000732421875,backtest
2023-06-20,GOOG,hold,123.53500366210938,backtest
2023-06-20,GOOGL,hold,122.93000030517578,backtest
2023-06-20,META,hold,278.7300109863281,backtest
2023-06-20,CMCSA,hold,41.2400016784668,backtest
2023-06-20,NFLX,hold,430.1799926757813,backtest
2023-06-20,TMUS,hold,131.3699951171875,backtest
2023-06-20,DIS,hold,90.29000091552734,backtest
2023-06-20,LOW,hold,215.8300018310547,backtest
2023-06-20,VZ,hold,36.08000183105469,backtest
2023-06-20,ATVI,hold,,backtest
2023-06-20,AAPL,buy,184.4100036621093,backtest
2023-06-20,MSFT,hold,339.3099975585937,backtest
2023-06-20,NVDA,buy,429.9800109863281,backtest
2023-06-20,AVGO,buy,862.6599731445312,backtest
2023-06-20,ORCL,buy,124.4499969482422,backtest
2023-06-20,ADBE,buy,485.6300048828125,backtest
2023-06-20,CSCO,hold,51.93999862670898,backtest
2023-06-20,CRM,buy,208.6499938964844,backtest
2023-06-20,ACN,buy,317.260009765625,backtest
2023-06-20,AMD,sell,119.08999633789062,backtest
2023-06-20,T,hold,16.020000457763672,backtest
2023-06-20,NKE,hold,111.41000366210938,backtest
2023-06-20,OXY,hold,58.150001525878906,backtest
2023-06-20,HD,hold,299.7699890136719,backtest
2023-06-20,PSX,hold,96.68000030517578,backtest
2023-06-20,VLO,sell,114.16999816894533,backtest
2023-06-20,LLY,hold,445.8599853515625,backtest
2023-06-20,UNH,hold,456.75,backtest
2023-06-20,JNJ,hold,164.25999450683594,backtest
2023-06-20,MRK,hold,109.08000183105467,backtest
2023-06-20,MCD,hold,293.6499938964844,backtest
2023-06-20,TMO,hold,512.0,backtest
2023-06-20,PFE,hold,39.709999084472656,backtest
2023-06-20,DHR,buy,202.9078063964844,backtest
2023-06-20,ABT,hold,105.1999969482422,backtest
2023-06-20,AMGN,hold,229.02999877929688,backtest
2023-06-20,ABBV,hold,137.10000610351562,backtest
2023-06-20,JPM,hold,142.61000061035156,backtest
2023-06-20,MA,hold,375.010009765625,backtest
2023-06-20,BAC,hold,29.01000022888184,backtest
2023-06-20,WFC,hold,42.119998931884766,backtest
2023-06-20,MS,hold,87.0999984741211,backtest
2023-06-20,SPGI,hold,387.0499877929688,backtest
2023-06-20,AXP,hold,171.0,backtest
2023-06-20,SCHW,hold,53.9900016784668,backtest
2023-06-20,GS,hold,335.32000732421875,backtest
2023-06-20,AMZN,hold,124.97000122070312,backtest
2023-06-20,TSLA,hold,261.5,backtest
2023-06-20,V,hold,227.0,backtest
2023-06-21,CTVA,hold,56.2400016784668,backtest
2023-06-21,DOW,hold,51.68000030517578,backtest
2023-06-21,NUE,hold,149.3800048828125,backtest
2023-06-21,ECL,hold,179.7100067138672,backtest
2023-06-21,LMT,buy,461.05999755859375,backtest
2023-06-21,APD,hold,287.69000244140625,backtest
2023-06-21,SHW,hold,247.97999572753903,backtest
2023-06-21,LIN,hold,367.1600036621094,backtest
2023-06-21,ADP,hold,219.42999267578125,backtest
2023-06-21,FCX,hold,38.970001220703125,backtest
2023-06-21,DD,hold,68.13999938964844,backtest
2023-06-21,CVX,hold,152.6699981689453,backtest
2023-06-21,WMT,hold,154.2100067138672,backtest
2023-06-21,PG,buy,148.25999450683594,backtest
2023-06-21,KO,hold,61.310001373291016,backtest
2023-06-21,PEP,hold,185.72000122070312,backtest
2023-06-21,COST,sell,517.9099731445312,backtest
2023-06-21,PM,sell,95.0,backtest
2023-06-21,MDLZ,hold,73.25,backtest
2023-06-21,MO,hold,43.470001220703125,backtest
2023-06-21,CL,hold,77.62999725341797,backtest
2023-06-21,MNST,hold,58.36000061035156,backtest
2023-06-21,XOM,buy,102.5,backtest
2023-06-21,GE,buy,103.63999938964844,backtest
2023-06-21,LYB,hold,88.9800033569336,backtest
2023-06-21,RTX,hold,97.6999969482422,backtest
2023-06-21,SRE,buy,73.45999908447266,backtest
2023-06-21,DE,buy,406.9200134277344,backtest
2023-06-21,COP,sell,101.8000030517578,backtest
2023-06-21,PLD,buy,120.44000244140624,backtest
2023-06-21,AMT,buy,188.8699951171875,backtest
2023-06-21,EQIX,hold,773.5,backtest
2023-06-21,PSA,hold,285.4100036621094,backtest
2023-06-21,CCI,buy,111.8000030517578,backtest
2023-06-21,SPG,hold,110.23999786376952,backtest
2023-06-21,WELL,hold,78.70999908447266,backtest
2023-06-21,O,hold,60.2599983215332,backtest
2023-06-21,DLR,hold,104.77999877929688,backtest
2023-06-21,VICI,hold,31.530000686645508,backtest
2023-06-21,HON,hold,199.2899932861328,backtest
2023-06-21,NEE,hold,74.44999694824219,backtest
2023-06-21,DUK,buy,90.69000244140624,backtest
2023-06-21,AEP,buy,84.0,backtest
2023-06-21,D,hold,53.0,backtest
2023-06-21,PCG,hold,16.860000610351562,backtest
2023-06-21,EXC,buy,40.540000915527344,backtest
2023-06-21,CEG,buy,90.87999725341795,backtest
2023-06-21,XEL,buy,62.5099983215332,backtest
2023-06-21,UPS,buy,174.1300048828125,backtest
2023-06-21,CAT,buy,238.83999633789065,backtest
2023-06-21,BA,hold,211.8300018310547,backtest
2023-06-21,UNP,hold,200.47000122070312,backtest
2023-06-21,SO,buy,70.18000030517578,backtest
2023-06-21,SLB,hold,47.150001525878906,backtest
2023-06-21,EOG,buy,110.1999969482422,backtest
2023-06-21,AMD,buy,118.48999786376952,backtest
2023-06-21,LOW,hold,215.63999938964844,backtest
2023-06-21,BKNG,hold,2636.64990234375,backtest
2023-06-21,SBUX,hold,100.5999984741211,backtest
2023-06-21,TJX,hold,80.6500015258789,backtest
2023-06-21,MAR,hold,173.49000549316406,backtest
2023-06-21,GOOG,hold,123.23500061035156,backtest
2023-06-21,GOOGL,hold,122.4000015258789,backtest
2023-06-21,META,buy,283.5299987792969,backtest
2023-06-21,CMCSA,buy,40.59999847412109,backtest
2023-06-21,NFLX,hold,432.6499938964844,backtest
2023-06-21,DIS,hold,89.55000305175781,backtest
2023-06-21,NKE,hold,109.12999725341795,backtest
2023-06-21,VZ,buy,35.70000076293945,backtest
2023-06-21,ATVI,hold,,backtest
2023-06-21,AAPL,buy,184.8999938964844,backtest
2023-06-21,MSFT,buy,336.3699951171875,backtest
2023-06-21,NVDA,buy,435.010009765625,backtest
2023-06-21,AVGO,buy,860.0,backtest
2023-06-21,ORCL,hold,121.9499969482422,backtest
2023-06-21,ADBE,hold,492.0,backtest
2023-06-21,CSCO,buy,51.380001068115234,backtest
2023-06-21,CRM,buy,216.5200042724609,backtest
2023-06-21,ACN,hold,316.489990234375,backtest
2023-06-21,MPC,sell,110.4499969482422,backtest
2023-06-21,T,hold,15.699999809265137,backtest
2023-06-21,MCD,buy,293.32000732421875,backtest
2023-06-21,TMUS,hold,131.0,backtest
2023-06-21,TSLA,hold,275.1300048828125,backtest
2023-06-21,HD,hold,302.8699951171875,backtest
2023-06-21,PXD,buy,202.1600036621093,backtest
2023-06-21,PSX,buy,93.0,backtest
2023-06-21,VLO,buy,109.83999633789062,backtest
2023-06-21,LLY,hold,454.5,backtest
2023-06-21,UNH,hold,468.9500122070313,backtest
2023-06-21,JNJ,hold,163.5800018310547,backtest
2023-06-21,MRK,buy,110.11000061035156,backtest
2023-06-21,ABBV,hold,136.75,backtest
2023-06-21,TMO,buy,524.989990234375,backtest
2023-06-21,PFE,hold,39.20000076293945,backtest
2023-06-21,DHR,buy,209.0248260498047,backtest
2023-06-21,ABT,hold,106.62000274658205,backtest
2023-06-21,OXY,buy,57.02999877929688,backtest
2023-06-21,AMZN,hold,125.63999938964844,backtest
2023-06-21,V,hold,226.1199951171875,backtest
2023-06-21,JPM,hold,142.89999389648438,backtest
2023-06-21,MA,hold,373.9599914550781,backtest
2023-06-21,BAC,hold,28.780000686645508,backtest
2023-06-21,WFC,hold,41.84999847412109,backtest
2023-06-21,MS,hold,86.55999755859375,backtest
2023-06-21,SPGI,hold,389.30999755859375,backtest
2023-06-21,AXP,hold,169.10000610351562,backtest
2023-06-21,SCHW,hold,53.79999923706055,backtest
2023-06-21,GS,hold,328.45001220703125,backtest
2023-06-21,AMGN,hold,228.17999267578125,backtest
2023-06-22,CTVA,buy,58.380001068115234,backtest
2023-06-22,DOW,buy,50.41999816894531,backtest
2023-06-22,NUE,buy,151.7100067138672,backtest
2023-06-22,ECL,buy,180.3800048828125,backtest
2023-06-22,LMT,hold,465.5199890136719,backtest
2023-06-22,APD,buy,287.1400146484375,backtest
2023-06-22,SHW,buy,248.8800048828125,backtest
2023-06-22,LIN,buy,368.2799987792969,backtest
2023-06-22,ADP,hold,220.1499938964844,backtest
2023-06-22,DD,hold,68.0,backtest
2023-06-22,FCX,buy,39.4900016784668,backtest
2023-06-22,LYB,buy,87.80000305175781,backtest
2023-06-22,MDLZ,hold,73.26000213623047,backtest
2023-06-22,PG,hold,150.35000610351562,backtest
2023-06-22,KO,hold,61.810001373291016,backtest
2023-06-22,PEP,hold,186.72999572753903,backtest
2023-06-22,COST,hold,520.6900024414062,backtest
2023-06-22,PM,hold,95.22000122070312,backtest
2023-06-22,MO,hold,44.09999847412109,backtest
2023-06-22,CL,hold,78.02999877929688,backtest
2023-06-22,MNST,hold,58.70000076293945,backtest
2023-06-22,XOM,hold,102.83999633789062,backtest
2023-06-22,CVX,buy,153.35000610351562,backtest
2023-06-22,COP,hold,102.63999938964844,backtest
2023-06-22,WMT,hold,154.97999572753906,backtest
2023-06-22,GE,hold,104.66000366210938,backtest
2023-06-22,SLB,hold,47.5,backtest
2023-06-22,HON,hold,201.9600067138672,backtest
2023-06-22,PLD,buy,120.87000274658205,backtest
2023-06-22,AMT,hold,189.6199951171875,backtest
2023-06-22,EQIX,hold,757.5999755859375,backtest
2023-06-22,PSA,sell,288.1600036621094,backtest
2023-06-22,CCI,sell,111.6500015258789,backtest
2023-06-22,SPG,sell,110.7699966430664,backtest
2023-06-22,WELL,hold,79.23999786376953,backtest
2023-06-22,O,hold,59.869998931884766,backtest
2023-06-22,DLR,hold,106.12000274658205,backtest
2023-06-22,VICI,hold,31.229999542236328,backtest
2023-06-22,NEE,hold,76.06999969482422,backtest
2023-06-22,SO,sell,71.91000366210938,backtest
2023-06-22,DUK,sell,92.16000366210938,backtest
2023-06-22,SRE,sell,74.43000030517578,backtest
2023-06-22,AEP,sell,85.80000305175781,backtest
2023-06-22,D,hold,53.540000915527344,backtest
2023-06-22,PCG,sell,17.329999923706055,backtest
2023-06-22,EXC,sell,40.970001220703125,backtest
2023-06-22,CEG,sell,90.5,backtest
2023-06-22,XEL,sell,63.02999877929688,backtest
2023-06-22,UPS,hold,172.16000366210938,backtest
2023-06-22,CAT,hold,240.22999572753903,backtest
2023-06-22,BA,hold,205.6100006103516,backtest
2023-06-22,UNP,hold,203.6300048828125,backtest
2023-06-22,DE,hold,414.8299865722656,backtest
2023-06-22,RTX,hold,98.5999984741211,backtest
2023-06-22,EOG,hold,109.16000366210938,backtest
2023-06-22,AMD,hold,112.23999786376952,backtest
2023-06-22,OXY,hold,56.93000030517578,backtest
2023-06-22,LOW,hold,213.7899932861328,backtest
2023-06-22,BKNG,hold,2642.27001953125,backtest
2023-06-22,SBUX,sell,101.41999816894533,backtest
2023-06-22,TJX,hold,81.7699966430664,backtest
2023-06-22,MAR,hold,176.25999450683594,backtest
2023-06-22,GOOG,hold,120.66000366210938,backtest
2023-06-22,GOOGL,hold,120.0,backtest
2023-06-22,META,hold,279.0799865722656,backtest
2023-06-22,CMCSA,hold,40.70000076293945,backtest
2023-06-22,NFLX,hold,422.9299926757813,backtest
2023-06-22,DIS,hold,88.44000244140625,backtest
2023-06-22,NKE,hold,110.81999969482422,backtest
2023-06-22,VZ,hold,35.81999969482422,backtest
2023-06-22,ATVI,hold,,backtest
2023-06-22,AAPL,hold,183.7400054931641,backtest
2023-06-22,MSFT,hold,334.1199951171875,backtest
2023-06-22,NVDA,hold,422.5299987792969,backtest
2023-06-22,AVGO,hold,845.0900268554688,backtest
2023-06-22,ORCL,hold,121.61000061035156,backtest
2023-06-22,ADBE,hold,474.1199951171875,backtest
2023-06-22,CSCO,hold,50.650001525878906,backtest
2023-06-22,CRM,hold,209.6300048828125,backtest
2023-06-22,ACN,hold,298.2099914550781,backtest
2023-06-22,MPC,hold,110.3000030517578,backtest
2023-06-22,T,hold,15.56999969482422,backtest
2023-06-22,MCD,buy,294.6199951171875,backtest
2023-06-22,TMUS,hold,132.9600067138672,backtest
2023-06-22,TSLA,hold,250.7700042724609,backtest
2023-06-22,PXD,hold,201.5,backtest
2023-06-22,HD,hold,301.5,backtest
2023-06-22,PSX,hold,92.45999908447266,backtest
2023-06-22,VLO,sell,110.18000030517578,backtest
2023-06-22,LLY,hold,455.0,backtest
2023-06-22,UNH,buy,478.1799926757813,backtest
2023-06-22,JNJ,hold,163.89999389648438,backtest
2023-06-22,MRK,hold,111.5999984741211,backtest
2023-06-22,TMO,hold,526.1500244140625,backtest
2023-06-22,PFE,hold,38.93999862670898,backtest
2023-06-22,DHR,hold,211.560287475586,backtest
2023-06-22,ABT,hold,106.69000244140624,backtest
2023-06-22,ABBV,hold,137.14999389648438,backtest
2023-06-22,V,hold,226.3600006103516,backtest
2023-06-22,AMZN,hold,125.30999755859376,backtest
2023-06-22,AMGN,hold,227.3099975585937,backtest
2023-06-22,SCHW,hold,53.95000076293945,backtest
2023-06-22,AXP,hold,167.27999877929688,backtest
2023-06-22,SPGI,hold,388.2699890136719,backtest
2023-06-22,MS,hold,85.5199966430664,backtest
2023-06-22,GS,hold,323.69000244140625,backtest
2023-06-22,BAC,hold,28.5,backtest
2023-06-22,MA,hold,375.1099853515625,backtest
2023-06-22,JPM,hold,142.30999755859375,backtest
2023-06-22,WFC,hold,41.54999923706055,backtest
2023-06-23,LYB,buy,87.13999938964844,backtest
2023-06-23,ADP,hold,218.4499969482422,backtest
2023-06-23,LIN,hold,369.6199951171875,backtest
2023-06-23,SHW,hold,243.6499938964844,backtest
2023-06-23,APD,buy,286.6300048828125,backtest
2023-06-23,FCX,hold,38.47999954223633,backtest
2023-06-23,ECL,hold,178.4499969482422,backtest
2023-06-23,NUE,hold,151.3300018310547,backtest
2023-06-23,DOW,hold,50.72999954223633,backtest
2023-06-23,CTVA,buy,57.4900016784668,backtest
2023-06-23,DD,buy,67.1500015258789,backtest
2023-06-23,WMT,hold,155.8800048828125,backtest
2023-06-23,COP,hold,100.02999877929688,backtest
2023-06-23,KO,hold,61.93999862670898,backtest
2023-06-23,PEP,hold,188.0,backtest
2023-06-23,COST,hold,523.1300048828125,backtest
2023-06-23,PM,hold,95.66999816894533,backtest
2023-06-23,MDLZ,hold,74.08999633789062,backtest
2023-06-23,MO,hold,43.869998931884766,backtest
2023-06-23,CL,hold,78.33000183105469,backtest
2023-06-23,MNST,hold,59.79999923706055,backtest
2023-06-23,XOM,buy,102.58999633789062,backtest
2023-06-23,CVX,buy,151.00999450683594,backtest
2023-06-23,LMT,hold,463.5199890136719,backtest
2023-06-23,PG,hold,150.25,backtest
2023-06-23,GE,hold,103.08999633789062,backtest
2023-06-23,PLD,sell,118.44000244140624,backtest
2023-06-23,HON,hold,199.1300048828125,backtest
2023-06-23,SLB,hold,46.13999938964844,backtest
2023-06-23,AMT,sell,186.009994506836,backtest
2023-06-23,EQIX,sell,746.0800170898438,backtest
2023-06-23,PSA,hold,283.510009765625,backtest
2023-06-23,CCI,sell,109.6999969482422,backtest
2023-06-23,SPG,sell,108.0,backtest
2023-06-23,WELL,sell,77.91999816894531,backtest
2023-06-23,O,hold,59.130001068115234,backtest
2023-06-23,DLR,hold,105.1500015258789,backtest
2023-06-23,VICI,sell,30.950000762939453,backtest
2023-06-23,NEE,hold,75.29000091552734,backtest
2023-06-23,SO,sell,71.47000122070312,backtest
2023-06-23,DUK,sell,91.1999969482422,backtest
2023-06-23,SRE,hold,73.36499786376953,backtest
2023-06-23,AEP,sell,85.62999725341797,backtest
2023-06-23,D,sell,53.25,backtest
2023-06-23,PCG,sell,17.25,backtest
2023-06-23,EXC,sell,40.650001525878906,backtest
2023-06-23,CEG,sell,89.63999938964844,backtest
2023-06-23,XEL,sell,63.040000915527344,backtest
2023-06-23,UPS,buy,169.60000610351562,backtest
2023-06-23,CAT,hold,234.44000244140625,backtest
2023-06-23,BA,hold,204.0200042724609,backtest
2023-06-23,UNP,hold,201.8800048828125,backtest
2023-06-23,DE,hold,411.0799865722656,backtest
2023-06-23,RTX,hold,96.6999969482422,backtest
2023-06-23,EOG,hold,107.0,backtest
2023-06-23,AMD,hold,109.30999755859376,backtest
2023-06-23,OXY,buy,56.02000045776367,backtest
2023-06-23,LOW,hold,213.9199981689453,backtest
2023-06-23,BKNG,hold,2638.050048828125,backtest
2023-06-23,SBUX,hold,99.6500015258789,backtest
2023-06-23,TJX,sell,81.16999816894531,backtest
2023-06-23,MAR,buy,173.3300018310547,backtest
2023-06-23,GOOG,hold,122.04000091552734,backtest
2023-06-23,GOOGL,hold,121.37999725341795,backtest
2023-06-23,META,hold,281.510009765625,backtest
2023-06-23,CMCSA,hold,40.31999969482422,backtest
2023-06-23,NFLX,hold,418.5899963378906,backtest
2023-06-23,TMUS,hold,133.6999969482422,backtest
2023-06-23,NKE,hold,107.75,backtest
2023-06-23,DIS,hold,88.0199966430664,backtest
2023-06-23,T,hold,15.630000114440918,backtest
2023-06-23,ATVI,hold,,backtest
2023-06-23,AAPL,hold,185.5500030517578,backtest
2023-06-23,MSFT,hold,334.3599853515625,backtest
2023-06-23,NVDA,buy,424.6400146484375,backtest
2023-06-23,AVGO,hold,834.010009765625,backtest
2023-06-23,ORCL,hold,119.58999633789062,backtest
2023-06-23,ADBE,hold,472.9500122070313,backtest
2023-06-23,CSCO,buy,50.63999938964844,backtest
2023-06-23,CRM,hold,210.5,backtest
2023-06-23,ACN,sell,300.0199890136719,backtest
2023-06-23,VZ,hold,35.95000076293945,backtest
2023-06-23,MCD,buy,291.3500061035156,backtest
2023-06-23,MPC,hold,109.70999908447266,backtest
2023-06-23,TSLA,hold,259.2900085449219,backtest
2023-06-23,PXD,hold,198.0,backtest
2023-06-23,PSX,hold,90.0,backtest
2023-06-23,VLO,hold,108.73999786376952,backtest
2023-06-23,LLY,buy,457.0,backtest
2023-06-23,UNH,buy,478.3299865722656,backtest
2023-06-23,JNJ,buy,166.11000061035156,backtest
2023-06-23,HD,hold,300.32000732421875,backtest
2023-06-23,ABBV,buy,137.3000030517578,backtest
2023-06-23,TMO,buy,523.2000122070312,backtest
2023-06-23,PFE,buy,38.709999084472656,backtest
2023-06-23,DHR,buy,208.1648864746093,backtest
2023-06-23,ABT,buy,108.1999969482422,backtest
2023-06-23,MRK,hold,114.16000366210938,backtest
2023-06-23,V,hold,227.22000122070312,backtest
2023-06-23,JPM,hold,138.5399932861328,backtest
2023-06-23,MA,hold,374.9800109863281,backtest
2023-06-23,BAC,hold,27.739999771118164,backtest
2023-06-23,WFC,hold,40.52999877929688,backtest
2023-06-23,MS,hold,83.26000213623047,backtest
2023-06-23,SPGI,hold,385.8599853515625,backtest
2023-06-23,AXP,hold,166.0,backtest
2023-06-23,SCHW,hold,52.70000076293945,backtest
2023-06-23,GS,hold,316.5599975585937,backtest
2023-06-23,AMZN,sell,129.11000061035156,backtest
2023-06-23,AMGN,buy,229.8699951171875,backtest
2023-06-26,DD,buy,67.76000213623047,backtest
2023-06-26,CTVA,hold,57.45000076293945,backtest
2023-06-26,DOW,hold,51.43000030517578,backtest
2023-06-26,NUE,buy,154.63999938964844,backtest
2023-06-26,ADP,hold,212.9199981689453,backtest
2023-06-26,FCX,hold,38.43999862670898,backtest
2023-06-26,APD,buy,287.1199951171875,backtest
2023-06-26,SHW,hold,250.0599975585937,backtest
2023-06-26,LIN,hold,369.9800109863281,backtest
2023-06-26,ECL,hold,178.13999938964844,backtest
2023-06-26,LYB,hold,88.5999984741211,backtest
2023-06-26,COP,sell,100.16000366210938,backtest
2023-06-26,PG,hold,148.10000610351562,backtest
2023-06-26,KO,hold,61.209999084472656,backtest
2023-06-26,PEP,hold,186.1600036621093,backtest
2023-06-26,COST,hold,524.4000244140625,backtest
2023-06-26,PM,hold,96.22000122070312,backtest
2023-06-26,MDLZ,hold,73.08999633789062,backtest
2023-06-26,MO,hold,43.5,backtest
2023-06-26,CL,hold,76.6500015258789,backtest
2023-06-26,MNST,hold,58.90999984741211,backtest
2023-06-26,XOM,sell,102.1999969482422,backtest
2023-06-26,CVX,hold,151.6199951171875,backtest
2023-06-26,LMT,hold,455.9400024414063,backtest
2023-06-26,WMT,hold,155.64999389648438,backtest
2023-06-26,GE,hold,103.52999877929688,backtest
2023-06-26,AEP,hold,83.66999816894531,backtest
2023-06-26,HON,hold,200.3000030517578,backtest
2023-06-26,SLB,sell,46.66999816894531,backtest
2023-06-26,AMT,hold,185.6499938964844,backtest
2023-06-26,EQIX,hold,751.469970703125,backtest
2023-06-26,PSA,hold,283.1600036621094,backtest
2023-06-26,CCI,hold,109.0500030517578,backtest
2023-06-26,SPG,sell,107.55999755859376,backtest
2023-06-26,WELL,buy,76.55000305175781,backtest
2023-06-26,O,sell,58.970001220703125,backtest
2023-06-26,DLR,buy,104.01000213623048,backtest
2023-06-26,VICI,hold,30.64999961853028,backtest
2023-06-26,NEE,buy,74.08999633789062,backtest
2023-06-26,RTX,hold,95.9800033569336,backtest
2023-06-26,SO,buy,70.66000366210938,backtest
2023-06-26,SRE,hold,72.11499786376953,backtest
2023-06-26,D,buy,51.90999984741211,backtest
2023-06-26,PCG,hold,16.899999618530273,backtest
2023-06-26,EXC,hold,40.09000015258789,backtest
2023-06-26,CEG,hold,90.25,backtest
2023-06-26,XEL,hold,62.209999084472656,backtest
2023-06-26,UPS,hold,169.22000122070312,backtest
2023-06-26,CAT,buy,235.4600067138672,backtest
2023-06-26,BA,hold,206.1100006103516,backtest
2023-06-26,UNP,hold,200.19000244140625,backtest
2023-06-26,DE,hold,404.9500122070313,backtest
2023-06-26,DUK,hold,90.05999755859375,backtest
2023-06-26,PLD,buy,116.69000244140624,backtest
2023-06-26,EOG,hold,106.79000091552734,backtest
2023-06-26,OXY,sell,56.150001525878906,backtest
2023-06-26,BKNG,sell,2613.97998046875,backtest
2023-06-26,SBUX,hold,98.33999633789062,backtest
2023-06-26,TJX,hold,82.04000091552734,backtest
2023-06-26,MAR,hold,170.5500030517578,backtest
2023-06-26,GOOG,buy,121.46600341796876,backtest
2023-06-26,GOOGL,hold,120.76000213623048,backtest
2023-06-26,META,buy,288.70001220703125,backtest
2023-06-26,CMCSA,buy,40.27000045776367,backtest
2023-06-26,NFLX,hold,422.4400024414063,backtest
2023-06-26,TMUS,buy,133.14999389648438,backtest
2023-06-26,VZ,hold,35.65999984741211,backtest
2023-06-26,LOW,hold,215.9600067138672,backtest
2023-06-26,T,hold,15.460000038146973,backtest
2023-06-26,AAPL,hold,186.8300018310547,backtest
2023-06-26,MSFT,buy,333.7200012207031,backtest
2023-06-26,NVDA,hold,424.6099853515625,backtest
2023-06-26,AVGO,buy,825.0,backtest
2023-06-26,ORCL,hold,117.98999786376952,backtest
2023-06-26,ADBE,hold,483.010009765625,backtest
2023-06-26,CSCO,buy,50.310001373291016,backtest
2023-06-26,CRM,buy,209.0200042724609,backtest
2023-06-26,ACN,buy,296.5899963378906,backtest
2023-06-26,AMD,buy,110.9499969482422,backtest
2023-06-26,MPC,sell,111.51000213623048,backtest
2023-06-26,ATVI,hold,,backtest
2023-06-26,NKE,hold,109.66999816894533,backtest
2023-06-26,DIS,hold,88.04000091552734,backtest
2023-06-26,HD,hold,302.6700134277344,backtest
2023-06-26,MCD,hold,289.6400146484375,backtest
2023-06-26,PSX,sell,91.06999969482422,backtest
2023-06-26,VLO,sell,111.37000274658205,backtest
2023-06-26,LLY,hold,465.260009765625,backtest
2023-06-26,UNH,buy,478.1400146484375,backtest
2023-06-26,JNJ,buy,164.97999572753906,backtest
2023-06-26,MRK,buy,114.44000244140624,backtest
2023-06-26,ABBV,buy,136.14999389648438,backtest
2023-06-26,TMO,hold,523.02001953125,backtest
2023-06-26,PFE,buy,37.02000045776367,backtest
2023-06-26,DHR,hold,211.2322692871093,backtest
2023-06-26,ABT,buy,108.0999984741211,backtest
2023-06-26,AMGN,buy,226.8000030517578,backtest
2023-06-26,PXD,hold,199.3500061035156,backtest
2023-06-26,TSLA,hold,250.07000732421875,backtest
2023-06-26,JPM,hold,138.8699951171875,backtest
2023-06-26,MA,hold,378.05999755859375,backtest
2023-06-26,BAC,hold,27.799999237060547,backtest
2023-06-26,WFC,hold,40.77999877929688,backtest
2023-06-26,MS,sell,83.55999755859375,backtest
2023-06-26,SPGI,hold,390.260009765625,backtest
2023-06-26,AXP,hold,168.52999877929688,backtest
2023-06-26,SCHW,sell,53.310001373291016,backtest
2023-06-26,GS,hold,315.1300048828125,backtest
2023-06-26,AMZN,hold,129.3300018310547,backtest
2023-06-26,V,hold,229.44000244140625,backtest
2023-06-27,CTVA,hold,57.84000015258789,backtest
2023-06-27,DOW,hold,51.93000030517578,backtest
2023-06-27,NUE,hold,156.1999969482422,backtest
2023-06-27,ECL,hold,180.44000244140625,backtest
2023-06-27,LMT,hold,452.7900085449219,backtest
2023-06-27,APD,hold,286.5799865722656,backtest
2023-06-27,SHW,hold,251.97999572753903,backtest
2023-06-27,LIN,hold,371.6199951171875,backtest
2023-06-27,ADP,sell,215.7100067138672,backtest
2023-06-27,DD,hold,67.94999694824219,backtest
2023-06-27,FCX,buy,39.56999969482422,backtest
2023-06-27,LYB,hold,89.16000366210938,backtest
2023-06-27,MDLZ,hold,73.48999786376953,backtest
2023-06-27,PG,hold,148.44000244140625,backtest
2023-06-27,KO,hold,61.220001220703125,backtest
2023-06-27,PEP,hold,184.6699981689453,backtest
2023-06-27,COST,buy,522.6500244140625,backtest
2023-06-27,PM,hold,96.87999725341795,backtest
2023-06-27,MO,hold,44.15999984741211,backtest
2023-06-27,CL,hold,76.41000366210938,backtest
2023-06-27,MNST,hold,57.88999938964844,backtest
2023-06-27,XOM,hold,104.0500030517578,backtest
2023-06-27,CVX,hold,153.5,backtest
2023-06-27,COP,sell,101.01000213623048,backtest
2023-06-27,WMT,hold,154.14999389648438,backtest
2023-06-27,GE,hold,104.62999725341795,backtest
2023-06-27,SLB,buy,47.900001525878906,backtest
2023-06-27,HON,hold,202.5599975585937,backtest
2023-06-27,PLD,hold,119.7300033569336,backtest
2023-06-27,AMT,hold,188.97000122070312,backtest
2023-06-27,EQIX,hold,753.7000122070312,backtest
